file_name,invoice_number,line_item_id,description,quantity,unit_price,amount,subtotal,discount,taxes,total_amount,corrected_total_amount,saving_loss,invoice_label,label
test_11.json,5Y6M5d-505,917,List.,6.0,43.23,259.38,724.37,0.0,0.0,724.37,724.37,0.0,correct,correct
test_11.json,5Y6M5d-505,918,Another human assume.,3.0,80.57,241.71,724.37,0.0,0.0,724.37,724.37,0.0,correct,correct
test_12.json,INV24437684,919,Same service tree.,4.0,66.35,265.4,437.53,0.0,0.0,437.53,437.53,0.0,correct,correct
test_12.json,INV24437684,920,Professional black investment stock.,3.0,27.09,81.27,437.53,0.0,0.0,437.53,437.53,0.0,correct,correct
test_12.json,INV24437684,921,Agree health.,1.0,90.86,90.86,437.53,0.0,0.0,437.53,437.53,0.0,correct,correct
test_13.json,8236-546,922,Suggest natural election.,6.0,37.67,226.02,558.36,0.0,0.0,558.36,558.36,0.0,correct,correct
test_13.json,8236-546,923,Market who question.,6.0,55.39,332.34,558.36,0.0,0.0,558.36,558.36,0.0,correct,correct
test_2.json,3Y3M8d-350,924,,5.0,84.31,421.55,482.96,0.0,0.0,482.96,482.96,0.0,correct,correct
test_2.json,3Y3M8d-350,925,,1.0,61.41,61.41,482.96,0.0,0.0,482.96,482.96,0.0,correct,correct
test_3.json,8643-519,926,Purpose.,2.0,98.59,197.18,557.7,0.0,0.0,557.7,557.7,0.0,correct,correct
test_3.json,8643-519,927,Key recent.,4.0,90.13,360.52,557.7,0.0,0.0,557.7,557.7,0.0,correct,correct
test_4.json,1966-282,928,Phone country identify.,3.0,36.93,110.79,577.31,0.0,0.0,606.07,577.31,0.0,not_correct,not_correct
test_4.json,1966-282,929,Threat list.,5.0,59.18,295.9,577.31,0.0,0.0,606.07,577.31,0.0,not_correct,not_correct
test_4.json,1966-282,930,Image detail.,2.0,11.46,22.92,577.31,0.0,0.0,606.07,577.31,0.0,not_correct,not_correct
test_4.json,1966-282,931,Set election.,5.0,29.54,147.7,577.31,0.0,0.0,606.07,577.31,0.0,not_correct,not_correct
test_5.json,2Y5M7d-039,932,Guy treat blood picture.,3.0,15.74,47.22,876.64,0.0,0.0,903.67,876.64,0.0,not_correct,not_correct
test_5.json,2Y5M7d-039,933,Much everything.,5.0,54.44,272.2,876.64,0.0,0.0,903.67,876.64,0.0,not_correct,not_correct
test_5.json,2Y5M7d-039,934,Garden main issue.,6.0,92.28,553.68,876.64,0.0,0.0,903.67,876.64,0.0,not_correct,not_correct
test_5.json,2Y5M7d-039,935,Music look though.,3.0,1.18,3.54,876.64,0.0,0.0,903.67,876.64,0.0,not_correct,not_correct
test_6.json,1480-718,936,Democratic ready.,1.0,80.25,80.25,0.0,0.0,19.07,19.07,19.07,0.0,correct,correct
test_6.json,1480-718,937,Personal full quite.,2.0,82.6,165.2,0.0,0.0,19.07,19.07,19.07,0.0,correct,correct
test_6.json,1480-718,938,Very inside part.,2.0,96.21,192.42,0.0,0.0,19.07,19.07,19.07,0.0,correct,correct
test_7.json,INV/25-00/951,939,Nearly term network.,5.0,32.18,160.9,0.0,0.0,0.0,408.37,0.0,0.0,not_correct,not_correct
test_7.json,INV/25-00/951,940,Drug they most.,6.0,35.34,212.04,0.0,0.0,0.0,408.37,0.0,0.0,not_correct,not_correct
test_7.json,INV/25-00/951,941,Pass life.,1.0,25.59,25.59,0.0,0.0,0.0,408.37,0.0,0.0,not_correct,not_correct
test_8.json,INV/15-21/217,942,Baby son.,6.0,6.41,38.46,0.0,0.0,16.64,16.64,16.64,0.0,correct,correct
test_8.json,INV/15-21/217,943,Already cost century.,6.0,60.55,363.3,0.0,0.0,16.64,16.64,16.64,0.0,correct,correct
18.json,,944,Reduce state.,6.0,79.98,479.88,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,945,Yourself.,6.0,17.78,106.68,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
1.json,4Y1M7d-017,946,Heavy school available,1.0,45.84,137.52,436.97,0.0,0.0,436.97,436.97,0.0,correct,correct
1.json,4Y1M7d-017,947,Statement for,1.0,43.85,43.85,436.97,0.0,0.0,436.97,436.97,0.0,correct,correct
1.json,4Y1M7d-017,948,Run sign war follow,1.0,33.18,132.72,436.97,0.0,0.0,436.97,436.97,0.0,correct,correct
1.json,4Y1M7d-017,949,When region seek,1.0,26.29,105.16,436.97,0.0,0.0,436.97,436.97,0.0,correct,correct
11.json,4Y5M8d-964,950,Forget join again.,6.0,33.02,198.12,288.22,0.0,0.0,288.22,288.22,0.0,correct,correct
11.json,4Y5M8d-964,951,Industry carry.,1.0,90.1,90.1,288.22,0.0,0.0,288.22,288.22,0.0,correct,correct
12.json,6y8Mod-837,952,Beautiful break unit,2.0,57.28,114.56,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
12.json,6y8Mod-837,953,That class,4.0,6.45,25.8,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
13.json,INV/18-92/169,954,National personal.,4.0,93.93,375.72,963.47,0.0,0.0,963.47,963.47,0.0,correct,correct
13.json,INV/18-92/169,955,Them month no.,5.0,58.23,291.15,963.47,0.0,0.0,963.47,963.47,0.0,correct,correct
13.json,INV/18-92/169,956,Name material much.,4.0,36.62,146.48,963.47,0.0,0.0,963.47,963.47,0.0,correct,correct
13.json,INV/18-92/169,957,They both American.,3.0,39.51,118.53,963.47,0.0,0.0,963.47,963.47,0.0,correct,correct
15.json,5Y9M9d-093,958,House lose use.,1.0,57.21,57.21,1108.94,0.0,0.0,1108.94,1108.94,0.0,correct,correct
15.json,5Y9M9d-093,959,Debate age age.,5.0,84.19,420.95,1108.94,0.0,0.0,1108.94,1108.94,0.0,correct,correct
15.json,5Y9M9d-093,960,To share some what.,6.0,12.83,76.98,1108.94,0.0,0.0,1108.94,1108.94,0.0,correct,correct
15.json,5Y9M9d-093,961,Stop feeling gas.,2.0,76.3,152.6,1108.94,0.0,0.0,1108.94,1108.94,0.0,correct,correct
15.json,5Y9M9d-093,962,Decide those.,5.0,80.24,401.2,1108.94,0.0,0.0,1108.94,1108.94,0.0,correct,correct
16.json,INV70773681,963,Several brother.,4.0,91.48,365.92,796.45,16.49,51.47,826.26,831.43,5.169999999999959,not_correct,not_correct
16.json,INV70773681,964,Cost difference.,6.0,35.18,211.08,796.45,16.49,51.47,826.26,831.43,5.169999999999959,not_correct,not_correct
16.json,INV70773681,965,She well.,4.0,48.5,194.0,796.45,16.49,51.47,826.26,831.43,5.169999999999959,not_correct,not_correct
16.json,INV70773681,966,New PM provide.,5.0,5.09,25.45,796.45,16.49,51.47,826.26,831.43,5.169999999999959,not_correct,not_correct
17.json,INV94276954,967,Enjoy decision true.,6.0,52.98,317.88,798.47,24.51,42.39,0.0,816.35,816.35,not_correct,not_correct
17.json,INV94276954,968,Else evening leave.,3.0,96.35,289.05,798.47,24.51,42.39,0.0,816.35,816.35,not_correct,not_correct
17.json,INV94276954,969,Quality radio key.,1.0,60.89,60.89,798.47,24.51,42.39,0.0,816.35,816.35,not_correct,not_correct
17.json,INV94276954,970,Trade from who.,5.0,26.13,130.65,798.47,24.51,42.39,0.0,816.35,816.35,not_correct,not_correct
18.json,,971,Indeed view.,6.0,63.13,378.78,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,972,Possible point person.,2.0,72.59,145.18,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
20.json,3389-251,973,Forward turn without.,6.0,12.32,73.92,819.55,24.42,50.04,845.17,845.17,0.0,correct,correct
20.json,3389-251,974,Sort and push.,2.0,44.42,88.84,819.55,24.42,50.04,845.17,845.17,0.0,correct,correct
20.json,3389-251,975,Sometimes main politics.,3.0,84.03,252.09,819.55,24.42,50.04,845.17,845.17,0.0,correct,correct
20.json,3389-251,976,Police magazine all.,6.0,67.45,404.7,819.55,24.42,50.04,845.17,845.17,0.0,correct,correct
21.json,5549-446,977,Board institution executive national.,2.0,48.35,96.7,160.52,0.0,0.0,160.52,160.52,0.0,correct,correct
21.json,5549-446,978,Relationship line.,2.0,31.91,63.82,160.52,0.0,0.0,160.52,160.52,0.0,correct,correct
22.json,INV05374322,979,Just opportunity role threat.,4.0,49.72,198.88,652.75,0.0,29.97,682.72,682.72,0.0,correct,correct
22.json,INV05374322,980,After issue out.,3.0,96.69,290.07,652.75,0.0,29.97,682.72,682.72,0.0,correct,correct
22.json,INV05374322,981,Fly morning happen.,6.0,27.3,163.8,652.75,0.0,29.97,682.72,682.72,0.0,correct,correct
18.json,,982,Bar partner.,6.0,38.14,228.84,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,983,Management reduce me.,2.0,41.85,83.7,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,984,Herself alone stuff.,2.0,38.24,76.48,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,985,Stay court.,6.0,88.7,532.2,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,986,Attorney question standard most.,2.0,8.45,16.9,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
24.json,0551-467,987,Very pull.,2.0,78.9,157.8,826.51,0.0,28.65,834.58,855.16,20.579999999999927,not_correct,not_correct
24.json,0551-467,988,Raise speak.,5.0,95.91,479.55,826.51,0.0,28.65,834.58,855.16,20.579999999999927,not_correct,not_correct
24.json,0551-467,989,Star fight.,4.0,29.74,118.96,826.51,0.0,28.65,834.58,855.16,20.579999999999927,not_correct,not_correct
24.json,0551-467,990,Knowledge himself least.,6.0,11.7,70.2,826.51,0.0,28.65,834.58,855.16,20.579999999999927,not_correct,not_correct
29.json,0612-094,991,Executive ago.,5.0,76.82,384.1,424.6,0.0,21.97,446.57,446.57,0.0,correct,correct
29.json,0612-094,992,Condition even no discuss.,1.0,40.5,40.5,424.6,0.0,21.97,446.57,446.57,0.0,correct,correct
31.json,9904-224,993,Student fly our.,5.0,86.52,432.6,637.04,13.84,0.0,623.2,623.2,0.0,correct,correct
31.json,9904-224,994,Consumer amount bring.,3.0,44.98,134.94,637.04,13.84,0.0,623.2,623.2,0.0,correct,correct
31.json,9904-224,995,Capital never technology catch.,1.0,26.3,26.3,637.04,13.84,0.0,623.2,623.2,0.0,correct,correct
31.json,9904-224,996,Raise growth office large.,1.0,43.98,43.98,637.04,13.84,0.0,623.2,623.2,0.0,correct,correct
33.json,9067-093,997,Expert stop visit.,1.0,29.28,29.28,979.2,0.0,0.0,1019.01,979.2,0.0,not_correct,not_correct
33.json,9067-093,998,Thank hope who.,6.0,87.59,525.54,979.2,0.0,0.0,1019.01,979.2,0.0,not_correct,not_correct
33.json,9067-093,999,Popular wear safe.,6.0,12.87,77.22,979.2,0.0,0.0,1019.01,979.2,0.0,not_correct,not_correct
33.json,9067-093,1000,Election medical hospital.,6.0,15.32,91.92,979.2,0.0,0.0,1019.01,979.2,0.0,not_correct,not_correct
33.json,9067-093,1001,Build financial seem.,4.0,63.81,255.24,979.2,0.0,0.0,1019.01,979.2,0.0,not_correct,not_correct
18.json,,1002,Interest involve environment.,3.0,26.82,80.46,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,1003,Card site.,6.0,91.23,547.38,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,1004,Air measure.,6.0,30.5,183.0,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,1005,Father resource career.,1.0,33.59,33.59,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
36.json,INV/67-71/094,1006,Political deep.,2.0,98.44,196.88,802.23,14.6,55.17,842.8,842.8,0.0,correct,correct
36.json,INV/67-71/094,1007,Door business and.,1.0,57.9,57.9,802.23,14.6,55.17,842.8,842.8,0.0,correct,correct
36.json,INV/67-71/094,1008,Gun pay hot.,4.0,49.55,198.2,802.23,14.6,55.17,842.8,842.8,0.0,correct,correct
36.json,INV/67-71/094,1009,Financial cost through.,5.0,69.85,349.25,802.23,14.6,55.17,842.8,842.8,0.0,correct,correct
38.json,5827-575,1010,Experience western response.,5.0,80.16,400.8,464.25,0.0,0.0,464.25,464.25,0.0,correct,correct
38.json,5827-575,1011,Firm bit growth.,1.0,63.45,63.45,464.25,0.0,0.0,464.25,464.25,0.0,correct,correct
39.json,INV/55-61/025,1012,Or their across.,4.0,9.25,37.0,55.63,0.0,3.89,59.52,59.52,0.0,correct,correct
39.json,INV/55-61/025,1013,Fund sea.,3.0,6.21,18.63,55.63,0.0,3.89,59.52,59.52,0.0,correct,correct
42.json,INV48337135,1014,Name pick best movement.,2.0,95.98,191.96,396.23,0.0,19.43,415.66,415.66,0.0,correct,correct
42.json,INV48337135,1015,President current.,3.0,68.09,204.27,396.23,0.0,19.43,415.66,415.66,0.0,correct,correct
43.json,2Y2M7d-846,1016,Career theory.,5.0,8.4,42.0,257.76,0.0,0.0,266.63,257.76,0.0,not_correct,not_correct
43.json,2Y2M7d-846,1017,Major expect statement.,3.0,25.62,76.86,257.76,0.0,0.0,266.63,257.76,0.0,not_correct,not_correct
43.json,2Y2M7d-846,1018,By wife perhaps.,6.0,23.15,138.9,257.76,0.0,0.0,266.63,257.76,0.0,not_correct,not_correct
47.json,INV/87-40/070,1019,Anyone best.,4.0,11.14,44.56,883.15,0.0,79.48,962.63,962.63,0.0,correct,correct
47.json,INV/87-40/070,1020,Tough money south.,3.0,69.64,208.92,883.15,0.0,79.48,962.63,962.63,0.0,correct,correct
47.json,INV/87-40/070,1021,Dinner evidence his.,1.0,6.06,6.06,883.15,0.0,79.48,962.63,962.63,0.0,correct,correct
47.json,INV/87-40/070,1022,Admit without true.,4.0,92.54,370.16,883.15,0.0,79.48,962.63,962.63,0.0,correct,correct
47.json,INV/87-40/070,1023,Huge scientist general.,5.0,50.69,253.45,883.15,0.0,79.48,962.63,962.63,0.0,correct,correct
49.json,INV/88-98/805,1024,Be.,6.0,28.7,172.2,499.15,0.0,0.0,499.15,499.15,0.0,correct,correct
49.json,INV/88-98/805,1025,Receive itself keep.,3.0,36.35,109.05,499.15,0.0,0.0,499.15,499.15,0.0,correct,correct
49.json,INV/88-98/805,1026,Apply over statement.,5.0,43.58,217.9,499.15,0.0,0.0,499.15,499.15,0.0,correct,correct
50.json,INV15963902,1027,Leader that.,5.0,74.32,371.6,826.16,0.0,462.65,1288.81,1288.81,0.0,correct,correct
50.json,INV15963902,1028,Treat shoulder.,5.0,74.49,372.45,826.16,0.0,462.65,1288.81,1288.81,0.0,correct,correct
50.json,INV15963902,1029,Pull movement son.,1.0,76.66,76.66,826.16,0.0,462.65,1288.81,1288.81,0.0,correct,correct
50.json,INV15963902,1030,Again evening more.,5.0,1.09,5.45,826.16,0.0,462.65,1288.81,1288.81,0.0,correct,correct
51.json,5Y4M9d-284,1031,Provide picture particular.,4.0,69.69,278.76,882.92,0.0,0.0,882.92,882.92,0.0,correct,correct
51.json,5Y4M9d-284,1032,What alone.,3.0,45.93,137.79,882.92,0.0,0.0,882.92,882.92,0.0,correct,correct
51.json,5Y4M9d-284,1033,Sea car word.,2.0,88.3,176.6,882.92,0.0,0.0,882.92,882.92,0.0,correct,correct
51.json,5Y4M9d-284,1034,Keep song citizen.,2.0,49.96,99.92,882.92,0.0,0.0,882.92,882.92,0.0,correct,correct
51.json,5Y4M9d-284,1035,Hotel time effect.,5.0,37.97,189.85,882.92,0.0,0.0,882.92,882.92,0.0,correct,correct
53.json,9Y2M9d-571,1036,Large explain response.,5.0,44.13,220.65,461.07,0.0,26.59,474.8,487.66,12.860000000000014,not_correct,not_correct
53.json,9Y2M9d-571,1037,Sometimes none conference.,6.0,40.07,240.42,461.07,0.0,26.59,474.8,487.66,12.860000000000014,not_correct,not_correct
18.json,,1038,Attack water.,1.0,11.11,11.11,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,1039,Stuff choice.,4.0,98.39,393.56,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,1040,Offer today over.,6.0,31.33,187.98,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
6.json,2637-094,1041,Between must.,6.0,17.79,106.74,550.14,0.0,0.0,550.14,550.14,0.0,correct,correct
6.json,2637-094,1042,Become three.,3.0,87.27,261.81,550.14,0.0,0.0,550.14,550.14,0.0,correct,correct
6.json,2637-094,1043,We add.,4.0,28.92,115.68,550.14,0.0,0.0,550.14,550.14,0.0,correct,correct
6.json,2637-094,1044,President occur star.,1.0,20.38,20.38,550.14,0.0,0.0,550.14,550.14,0.0,correct,correct
6.json,2637-094,1045,Today college section.,1.0,45.53,45.53,550.14,0.0,0.0,550.14,550.14,0.0,correct,correct
61.json,9Y4M2d-488,1046,Tonight fund human side.,2.0,45.38,90.76,480.75,0.0,0.0,480.75,480.75,0.0,correct,correct
61.json,9Y4M2d-488,1047,Whole main tough.,5.0,40.77,203.85,480.75,0.0,0.0,480.75,480.75,0.0,correct,correct
61.json,9Y4M2d-488,1048,Form enough.,2.0,93.07,186.14,480.75,0.0,0.0,480.75,480.75,0.0,correct,correct
67.json,INV/05-63/473,1049,Feel night trip.,1.0,41.54,41.54,217.91,0.0,19.61,226.66,237.52,10.860000000000014,not_correct,not_correct
67.json,INV/05-63/473,1050,Great claim try.,3.0,36.56,109.68,217.91,0.0,19.61,226.66,237.52,10.860000000000014,not_correct,not_correct
67.json,INV/05-63/473,1051,Respond indeed.,1.0,66.69,66.69,217.91,0.0,19.61,226.66,237.52,10.860000000000014,not_correct,not_correct
68.json,INV/81-29/926,1052,Smile personal.,6.0,26.85,161.1,302.08,0.0,11.18,307.82,313.26,5.439999999999998,not_correct,not_correct
68.json,INV/81-29/926,1053,Floor military remain.,2.0,70.49,140.98,302.08,0.0,11.18,307.82,313.26,5.439999999999998,not_correct,not_correct
7.json,INV/62-03/343,1054,Behind citizen.,6.0,0.0,0.0,722.28,0.0,0.0,720.38,722.28,1.8999999999999773,not_correct,not_correct
7.json,INV/62-03/343,1055,Prove meeting near.,6.0,0.0,0.0,722.28,0.0,0.0,720.38,722.28,1.8999999999999773,not_correct,not_correct
18.json,,1056,Sound approach.,6.0,3.34,20.04,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,1057,Interesting ball role.,4.0,39.27,157.08,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,1058,Listen.,4.0,92.44,369.76,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,1059,Entire machine source.,1.0,88.74,88.74,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
74.json,INV/55-79/951,1060,Later able either wrong.,1.0,23.11,23.11,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
74.json,INV/55-79/951,1061,Stand expect.,4.0,45.64,182.56,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
74.json,INV/55-79/951,1062,Particularly area.,3.0,82.95,248.85,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
74.json,INV/55-79/951,1063,Couple open population.,6.0,4.76,28.56,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
74.json,INV/55-79/951,1064,Process participant paper.,4.0,70.44,281.76,764.84,0.0,32.44,762.86,797.28,34.41999999999996,not_correct,not_correct
18.json,,1065,Guy stock always quickly.,1.0,69.76,69.76,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,1066,Think nor.,2.0,36.66,73.32,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,1067,Short.,5.0,21.27,106.35,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
18.json,,1068,Eat finally available.,5.0,26.69,133.45,523.96,10.69,19.75,533.02,533.02,0.0,correct,correct
77.json,INV63917375,1069,Pm likely practice.,6.0,56.02,336.12,608.64,0.0,0.0,608.64,608.64,0.0,correct,correct
77.json,INV63917375,1070,Federal.,3.0,27.86,83.58,608.64,0.0,0.0,608.64,608.64,0.0,correct,correct
77.json,INV63917375,1071,Out with throw call.,3.0,62.98,188.94,608.64,0.0,0.0,608.64,608.64,0.0,correct,correct
79.json,5875-863,1072,Thing hand.,2.0,27.12,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
79.json,5875-863,1073,Report brother.,1.0,68.78,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
79.json,5875-863,1074,Less defense.,3.0,71.63,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
79.json,5875-863,1075,Company whatever after.,3.0,97.03,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
79.json,5875-863,1076,Find song.,6.0,70.31,0.0,1050.86,0.0,63.11,1113.97,1113.97,0.0,correct,correct
80.json,INV/00-14/786,1077,Knowledge prepare.,5.0,8.04,40.2,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
80.json,INV/00-14/786,1078,Arm total.,3.0,25.3,75.9,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
80.json,INV/00-14/786,1079,Partner everything process.,3.0,69.57,208.71,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
80.json,INV/00-14/786,1080,Instead best both.,5.0,78.15,390.75,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
80.json,INV/00-14/786,1081,Final interview.,3.0,30.65,91.95,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
82.json,INV/24-39/636,1082,Society address.,1.0,60.19,60.19,1166.78,0.0,0.0,1166.78,1166.78,0.0,correct,correct
82.json,INV/24-39/636,1083,Likely we.,4.0,97.96,391.84,1166.78,0.0,0.0,1166.78,1166.78,0.0,correct,correct
82.json,INV/24-39/636,1084,Concern anyone.,3.0,28.65,85.95,1166.78,0.0,0.0,1166.78,1166.78,0.0,correct,correct
82.json,INV/24-39/636,1085,Age vote wind.,3.0,70.32,210.96,1166.78,0.0,0.0,1166.78,1166.78,0.0,correct,correct
82.json,INV/24-39/636,1086,Store skin man.,6.0,69.64,417.84,1166.78,0.0,0.0,1166.78,1166.78,0.0,correct,correct
83.json,INV15023376,1087,Seat activity.,5.0,62.05,310.25,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
83.json,INV15023376,1088,Describe performance current.,1.0,62.63,62.63,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
83.json,INV15023376,1089,Land beautiful design.,3.0,82.04,246.12,0.0,0.0,0.0,0.0,0.0,0.0,correct,correct
84.json,6Y6M6d-599,1090,Reach former trip.,2.0,78.04,156.08,342.4,0.0,14.43,339.92,356.83,16.909999999999968,not_correct,not_correct
84.json,6Y6M6d-599,1091,Better catch forget.,1.0,83.33,83.33,342.4,0.0,14.43,339.92,356.83,16.909999999999968,not_correct,not_correct
84.json,6Y6M6d-599,1092,Note people.,3.0,34.33,102.99,342.4,0.0,14.43,339.92,356.83,16.909999999999968,not_correct,not_correct
85.json,7343-488,1093,Idea trip.,1.0,48.07,48.07,141.72,2.37,5.32,144.67,144.67,0.0,correct,correct
85.json,7343-488,1094,Fly sound.,1.0,93.65,93.65,141.72,2.37,5.32,144.67,144.67,0.0,correct,correct
test_0.json,INV64664304,1095,Area family or air.,5.0,38.27,191.35,328.43,8.31,21.2,339.81,341.32,1.509999999999991,not_correct,not_correct
test_0.json,INV64664304,1096,Effort impact activity.,4.0,24.69,98.76,328.43,8.31,21.2,339.81,341.32,1.509999999999991,not_correct,not_correct
test_0.json,INV64664304,1097,From himself democratic.,2.0,19.16,38.32,328.43,8.31,21.2,339.81,341.32,1.509999999999991,not_correct,not_correct
test_1.json,INV/18-33/725,1098,Present response far.,5.0,50.36,251.8,560.46,0.0,0.0,560.46,560.46,0.0,correct,correct
test_1.json,INV/18-33/725,1099,Energy while tell.,6.0,16.61,99.66,560.46,0.0,0.0,560.46,560.46,0.0,correct,correct
test_1.json,INV/18-33/725,1100,Fill.,4.0,52.25,209.0,560.46,0.0,0.0,560.46,560.46,0.0,correct,correct
test_10.json,INV/01-62/982,1101,Maintain thing space.,1.0,60.17,60.17,0.0,0.0,5.57,127.75,5.57,0.0,not_correct,not_correct
test_10.json,INV/01-62/982,1102,Eye much.,1.0,47.64,47.64,0.0,0.0,5.57,127.75,5.57,0.0,not_correct,not_correct
test_10.json,INV/01-62/982,1103,Tonight unit record.,2.0,8.59,17.18,0.0,0.0,5.57,127.75,5.57,0.0,not_correct,not_correct
test_11.json,5Y6M5d-505,1104,Quite worker.,1.0,5.18,5.18,724.37,0.0,0.0,724.37,724.37,0.0,correct,correct
test_11.json,5Y6M5d-505,1105,Reveal prepare.,6.0,36.35,218.1,724.37,0.0,0.0,724.37,724.37,0.0,correct,correct
test_11.json,5Y6M5d-505,1106,List.,6.0,43.23,259.38,724.37,0.0,0.0,724.37,724.37,0.0,correct,correct
test_11.json,5Y6M5d-505,1107,Another human assume.,3.0,80.57,241.71,724.37,0.0,0.0,724.37,724.37,0.0,correct,correct
test_12.json,INV24437684,1108,Same service tree.,4.0,66.35,265.4,437.53,0.0,0.0,437.53,437.53,0.0,correct,correct
test_12.json,INV24437684,1109,Professional black investment stock.,3.0,27.09,81.27,437.53,0.0,0.0,437.53,437.53,0.0,correct,correct
test_12.json,INV24437684,1110,Agree health.,1.0,90.86,90.86,437.53,0.0,0.0,437.53,437.53,0.0,correct,correct
test_13.json,8236-546,1111,Suggest natural election.,6.0,37.67,226.02,558.36,0.0,0.0,558.36,558.36,0.0,correct,correct
test_13.json,8236-546,1112,Market who question.,6.0,55.39,332.34,558.36,0.0,0.0,558.36,558.36,0.0,correct,correct
test_2.json,3Y3M8d-350,1113,,5.0,84.31,421.55,482.96,0.0,0.0,482.96,482.96,0.0,correct,correct
test_2.json,3Y3M8d-350,1114,,1.0,61.41,61.41,482.96,0.0,0.0,482.96,482.96,0.0,correct,correct
test_3.json,8643-519,1115,Purpose.,2.0,98.59,197.18,557.7,0.0,0.0,557.7,557.7,0.0,correct,correct
test_3.json,8643-519,1116,Key recent.,4.0,90.13,360.52,557.7,0.0,0.0,557.7,557.7,0.0,correct,correct
test_4.json,1966-282,1117,Phone country identify.,3.0,36.93,110.79,577.31,0.0,0.0,606.07,577.31,0.0,not_correct,not_correct
test_4.json,1966-282,1118,Threat list.,5.0,59.18,295.9,577.31,0.0,0.0,606.07,577.31,0.0,not_correct,not_correct
test_4.json,1966-282,1119,Image detail.,2.0,11.46,22.92,577.31,0.0,0.0,606.07,577.31,0.0,not_correct,not_correct
test_4.json,1966-282,1120,Set election.,5.0,29.54,147.7,577.31,0.0,0.0,606.07,577.31,0.0,not_correct,not_correct
test_5.json,2Y5M7d-039,1121,Guy treat blood picture.,3.0,15.74,47.22,876.64,0.0,0.0,903.67,876.64,0.0,not_correct,not_correct
test_5.json,2Y5M7d-039,1122,Much everything.,5.0,54.44,272.2,876.64,0.0,0.0,903.67,876.64,0.0,not_correct,not_correct
test_5.json,2Y5M7d-039,1123,Garden main issue.,6.0,92.28,553.68,876.64,0.0,0.0,903.67,876.64,0.0,not_correct,not_correct
test_5.json,2Y5M7d-039,1124,Music look though.,3.0,1.18,3.54,876.64,0.0,0.0,903.67,876.64,0.0,not_correct,not_correct
test_6.json,1480-718,1125,Democratic ready.,1.0,80.25,80.25,0.0,0.0,19.07,19.07,19.07,0.0,correct,correct
test_6.json,1480-718,1126,Personal full quite.,2.0,82.6,165.2,0.0,0.0,19.07,19.07,19.07,0.0,correct,correct
test_6.json,1480-718,1127,Very inside part.,2.0,96.21,192.42,0.0,0.0,19.07,19.07,19.07,0.0,correct,correct
test_7.json,INV/25-00/951,1128,Nearly term network.,5.0,32.18,160.9,0.0,0.0,0.0,408.37,0.0,0.0,not_correct,not_correct
test_7.json,INV/25-00/951,1129,Drug they most.,6.0,35.34,212.04,0.0,0.0,0.0,408.37,0.0,0.0,not_correct,not_correct
